Date,AAPL,MSFT,GOOGL,AMZN,TSLA,META,NVDA,NFLX,ADBE,ORCL,CSCO,INTC,AMD,TXN,IBM,QCOM,SAP,CRM,PYPL,SHOP,WMT,HD,COST,TGT,MCD,SBUX,KO,PEP,PG,CL,JNJ,PFE,MRK,ABBV,LLY,AMGN,GILD,BIIB,CVS,CI,JPM,BAC,C,GS,MS,WFC,AXP,COF,BLK,TROW,XOM,CVX,COP,PSX,BP,SLB,HAL,OXY,EOG,UNP,CSX,NSC,FDX,UPS,CAT,DE,GE,BA,DIS,CMCSA,SONY,WBD,TMUS,VZ,T,CHTR,NKE,ADDYY,LULU,RL,HOG,GM,F,RIVN,PLUG,BE,ENPH,SEDG,RUN,BLDP,FCEL,MAXN,NOVA
3/21/2022,0.00853775,-0.004227044,-0.00017631,0.001494552,0.017417964,-0.023095799,0.010622721,-0.015790882,0.000573555,-0.008815116,0.000536061,-0.001264583,0.021681642,0.00199888,-0.005125645,0.010390186,-0.030253099,-0.023217589,-0.034688854,-0.123782036,-0.008319499,-0.033368391,-0.010367663,-0.01349261,-0.015067856,-0.030580267,0.007986729,-0.001412916,0.003796098,0.027008469,0.005662454,-0.005870502,-0.000632383,0.005339383,0.006953323,0.000296311,0.004039041,-0.00843846,0.000838935,0.009744605,-0.003212063,-0.001398409,-0.006451769,-0.018472542,-0.023307178,-0.005445399,-0.008546635,-0.027277194,-0.006444862,-0.007359596,0.044870947,0.017993044,0.03172679,0.023743139,0.036882269,0.036748181,0.042730234,0.083926151,0.057512813,0.012207502,0.01514742,0.012080343,0.014846111,-0.005551025,0.012675037,0.022122529,-0.008055047,-0.035938432,-0.011974358,-0.005116384,-0.01573686,-0.004188904,-0.009514188,0.005905406,-0.002584065,-0.020006214,-0.008000631,-0.02313626,-0.027482383,-0.023887934,-0.022552561,-0.026996968,-0.022538792,-0.04473678,-0.013001918,-0.034670004,0.005040064,-0.00137603,-0.012633667,-0.024680848,-0.02533535,0.017164179,0.001214525
3/22/2022,0.020800577,0.016378999,0.027674241,0.0210383,0.079052438,0.024398269,-0.007855167,0.022237692,0.02835163,0.010375732,0.003035653,0.021101515,-0.009834363,0.010473347,0.007494059,0.01298293,0.007687451,0.021008862,0.028085488,0.063735388,-0.002981391,0.001093122,0.00700208,-0.001031274,0.011898739,0.011858237,0.003631469,0.010950019,0.007696226,0.00472002,-0.004720487,-0.021221512,0.003035975,-0.000250036,-0.015951193,0.000634824,0.005363747,0.019873317,-0.001489715,8.21E-05,0.021267552,0.031279096,0.009126055,0.011828955,0.017384658,0.043996647,0.011846268,0.027744384,0.01776966,0.025880362,-0.004379573,-0.003340565,-0.00963398,-0.010418154,-0.004362243,0.000242755,-0.013038904,-0.021653643,-0.013310357,0.005103627,-0.002170358,0.002876555,0.0198507,-0.000640506,-0.004470181,0.012455955,0.000843637,0.027649271,0.01074876,0.011785008,0.012254598,0.027533508,-0.002222726,-0.001956645,0.002159042,0.015713016,0.022275262,0.016893043,0.0220946,-0.010295295,0.011663227,0.021784014,0.037014643,0.077364528,0.05579235,0.028991781,0.020490715,0.041752113,0.046259838,0.030541045,0.047400628,0.029347029,0.03639303
3/23/2022,0.008233522,-0.015030034,-0.011385703,-0.008981816,0.005161136,-0.01472419,-0.033554511,-0.022015102,-0.093364813,-0.017237254,-0.030087249,-0.002479782,-0.0074926,-0.017932697,-0.005888614,-0.030074343,-0.026080071,-0.032537528,-0.027318242,-0.032214073,-0.012865128,-0.038455733,-0.009652633,-0.027158157,-0.008399238,-0.019001152,-0.006578811,-0.005233057,-0.006979235,-0.011678059,-0.00377158,-0.016025864,0.005422497,-0.009937014,-0.002911903,-0.009684098,-0.018839692,-0.006163489,-0.009605561,-0.020654383,-0.019913247,-0.024671744,-0.01999989,-0.021573663,-0.019528796,-0.0425172,-0.027753133,-0.030252419,-0.013937949,-0.020142036,0.015762419,0.010786822,0.025547789,0.006015679,0.03673744,0.029368936,0.02642211,0.00335354,0.022510912,0.006845733,-0.010603697,-0.006166237,-0.022509615,-0.017580735,-0.002424536,0.009285556,-0.012644872,-0.02617253,-0.017628885,-0.014824388,-0.014943662,-0.009304056,-0.006842209,-0.000588278,0,-0.02552811,-0.000676491,-0.036897937,-0.014633481,-0.007759217,-0.053133023,-0.017504451,-0.023990511,-0.022586861,0.014311904,0.009671974,0.004966988,0.006643917,-0.009407314,0.027942414,-0.040875883,-0.011404134,-0.002731163
3/24/2022,0.022677866,0.015393024,0.023840109,0.001477901,0.014823128,0.028623633,0.098150769,0.003257767,0.021849186,0.023012697,0.000367122,0.069401273,0.05802318,0.028646539,0.007404436,0.036567042,0.013024891,0.01359488,0.01221109,0.002003992,0.00619938,-0.004005734,0.007382375,0.001476565,0.017533587,0.010438388,0.009602465,0.006055767,0.001723962,0.000271914,0.005162509,0.007664392,0.008528632,0.011741033,0.012315622,0.011486916,0.004927803,0.016172118,0.017419839,0.015094191,0.006510358,-0.000464302,0.001242168,0.001847528,-0.002706084,0.004108057,0.015428646,0.008060259,0.002471209,0.015980624,0.003007183,0.002652692,0.001628875,0.010589452,-0.000650153,0.005423219,-0.010244127,-0.034926589,-0.020558342,0.009451473,0.007969408,0.008368543,0.016480672,0.000372735,0.000180026,0.001622257,0.004482417,0.016179369,0.009590177,0.006019054,0.030916996,0.018782869,0.006889347,0.000588624,0.005170227,-0.001196419,-0.006916944,0.005460732,0.023580879,0.010397919,0.009793894,0.01301953,0.008992733,0.060824089,0.029667139,0.038733873,0.040222902,0.031991938,0.021842312,0.010708411,0.00761035,-0.012256669,0.006259775
3/25/2022,0.003734108,-0.001381188,0.000713333,0.006868294,-0.003234938,0.010247346,-0.016270011,-0.004950588,-0.001203359,-0.006201266,0.008623787,0.004068334,-0.007135158,0.003745745,0.016247717,-0.003092308,0.001078957,-0.013786354,-0.019732881,-0.036127618,0.004340687,-0.016150531,-0.004300254,0.007233648,0.005494044,0.003787879,0.009019393,0.004681701,0.01158337,0.015342889,0.009586774,0.003612838,0.01156568,0.006550948,0.004623097,0.008105651,-0.003889026,-0.009576984,0.004719989,0.006113403,0.008742571,0.015324059,0.005671717,0.003747448,0.002713426,0.023962601,0.007358507,0.005996948,0.003738357,0.001008195,0.021827949,0.018099861,0.028314558,0.03365383,0.010084668,0.024390148,0.032377909,0.016623326,0.028923161,0.011731854,0.006542917,0.013629091,0.006396666,0.003214389,0.005175225,0.009786636,-0.001062571,-0.000528993,0.001295319,0.00705131,-0.010058636,0.008480809,-0.011138448,0.005489972,0.021860247,-0.001895154,0.012265272,0.009051746,0.01070065,-0.001190675,0.012057605,-0.015783379,-0.021390314,-0.051376901,-0.017919829,-0.030473144,-0.02036999,-0.007313322,-0.02973975,-0.039119843,-0.060422959,-0.049635036,-0.037325004
3/28/2022,0.005036852,0.023116449,-0.001535131,0.025592679,0.080345078,0.007979338,0.019030766,0.012464902,0.042606957,0.022879924,0.003092534,-0.006174251,0.004763096,0.004218313,0.000913571,0.003038544,0.004221287,0.020139245,0.021184916,0.03247834,0.017776344,0.011587557,0.017095307,0.004162594,0.005629497,0.010634539,0.006338332,0.00296539,0.006870503,0.008157184,0.005143596,0.009473395,-0.001598336,0.003967268,0.009134306,0.007035461,0.004583259,0.003365367,-0.004789837,0.000328254,-0.007398429,-0.004116348,-0.014451857,-0.006489213,-0.012015501,-0.014269334,-0.003048016,-0.019355352,0.011929145,0.009065416,-0.028051744,-0.017482788,-0.037209284,-0.018604527,-0.036070957,-0.044642765,-0.040616992,-0.035257932,-0.029315072,0.007169232,0.016522113,0.004446624,0.015404345,0.019503269,-0.006760473,-0.00879827,-0.021484794,-0.004180965,-0.003018464,0.00848718,-0.011854362,-0.064716652,0.017700403,-0.002144976,0.001258525,0.01252103,0.008302122,0.009824834,0.033131916,0.014220023,0.012949911,0.013058483,0.012143357,-0.003899487,0.004651133,-0.001240723,0.008823109,-0.006561821,0.023627129,-0.014419006,-0.017684903,0.103686636,-0.004846561
3/29/2022,0.019134122,0.015159441,0.007422739,0.001920278,0.007079858,0.028042453,0.015486076,0.035164189,0.036265808,0.008253742,0.009612029,0.014366338,0.024866979,0.028705405,0.003574821,0.01653529,0.026205155,0.027917165,0.043126472,0.060404771,0.008424667,0.010913851,0.008439143,0.015533958,0.021527864,0.032247272,0.003876089,0.014843421,0.010267671,0.010744145,-0.000506147,-0.010135072,0.004433045,0.001296164,-0.011211626,0.004449538,0.022811671,0.015447867,-0.031099744,-0.001313238,0.002200329,-0.002525751,0.009835518,0.013003237,0.006245121,-0.004053346,0.006536671,0.018311424,0.031151651,0.031476794,-0.005313124,-0.012203162,-0.027149766,0.014339426,-0.010691573,0.021567334,0.014201535,0.002648425,-0.001902926,-0.006283226,0.003997063,0.003653989,0.037035464,0.013208721,-0.003651119,-0.045514479,0.028804393,0.029974486,0.026384012,0.005259564,0.020299933,0.026192341,0.015337131,0.001563352,0.005026894,0.012525461,0.032119018,0.027749592,0.036741222,0.029552531,0.03042712,0.046132847,0.064786852,0.171813867,0.05591167,0.054658373,0.034983614,-0.025730348,0.053961306,0.055938088,0.021276562,0.036882394,0.052353935
3/30/2022,-0.006649385,-0.004914356,-0.00397878,-0.017801184,-0.005074754,-0.008744457,-0.033710265,-0.026415206,-0.013445391,-0.011033311,0.00682592,-0.015693927,-0.032540794,-0.018637788,0.00144015,-0.051778627,-0.013857389,-0.028695356,-0.022198403,-0.051587475,0.017931088,-0.029114718,0.011386252,-0.004351055,0.003465481,-0.002192434,0.000804301,-0.001367552,-0.006882966,0.002099916,0.010408441,-0.005688347,0.010175384,0.009680734,0.005201131,0.004264392,-0.014372958,-0.018236791,-0.01079484,0.010232528,-0.004533094,-0.010128867,-0.026562852,-0.011982377,-0.017094892,-0.028875939,-0.006180024,-0.008991102,0.005328224,-0.012258239,0.017117806,0.007059294,0.007072455,0.047562031,0.015535163,-0.009852338,0.017701366,0.012150006,0.003813325,0.01125696,0.003184794,0.012217524,-0.013916174,-0.010114743,0.009229303,0.008934882,-0.000739615,0.005727557,-0.009973221,-0.001883374,-0.005765643,-0.020952352,0.001401608,0.007024371,0.006252844,-0.003861447,-0.004312134,-0.00856108,0.095793273,-0.023730033,-0.008436785,-0.022481409,-0.027042157,-0.034706806,-0.042495792,-0.036513483,-0.028217072,-0.031648656,-0.083752641,-0.032599882,-0.059294824,-0.025503356,-0.077130736
3/31/2022,-0.01777563,-0.017682989,-0.020227059,-0.019864567,-0.014981813,-0.024094826,-0.014590018,-0.018035507,-0.00965092,-0.007557588,-0.005173905,-0.036360021,-0.082872041,-0.02117899,-0.015969186,0.00058924,-0.019354809,-0.012189417,-0.023968237,-0.04200676,-0.00633876,-0.02959873,-0.001075186,-0.043881691,-0.007027156,-0.000658961,-0.003375601,-0.003453315,-0.010298655,-0.006941015,-0.013141096,-0.012776562,-0.004247458,-0.010015205,-0.012142489,-0.003091923,-0.003519944,-0.00203759,-0.022597801,-0.025301951,-0.03002705,-0.041395316,-0.028561043,-0.016359201,-0.031793395,-0.032927637,-0.014544576,-0.023648403,-0.016967586,-0.012475487,-0.014203865,-0.016013784,-0.010880351,-0.012008436,-0.022281308,-0.021321982,-0.016874121,-0.012874063,-0.015360476,-0.012577071,-0.009259266,-0.013591851,-0.016408281,-0.026067185,-0.001165687,-0.000216595,-0.032565046,-0.017495273,-0.026958124,-0.018242842,-0.0235764,-0.03035022,-0.002021536,-0.012982136,-0.021126804,-0.043148768,-0.0287281,-0.030056481,-0.031014544,-0.046978879,-0.014014056,-0.032729023,-0.020845471,-0.034031853,0.007749251,-0.015892473,0.026086982,0.025904541,-0.019056791,-0.019376541,-0.018739369,-0.002754821,-0.036356073
4/1/2022,-0.001718329,0.003600444,0.007787566,0.003450973,0.006486599,0.011198141,-0.02103646,-0.002989923,0.005640682,-0.008703045,-0.001793549,-0.029257575,-0.010517596,-0.007630335,0.000999892,-0.038149419,-0.002974157,-0.000329746,0.008819686,0.025208627,0.014034232,0.008552801,-0.000486215,-0.007916418,0.007966532,0.005716282,0.014032258,0.014219302,0.01498695,0.007780639,0.00541662,-0.003863202,0.017915498,0.003515836,0.021999563,0.005375844,0.003700562,0.000237359,-0.00118553,0.027711624,-0.007409057,-0.007763275,-0.020037383,0.000363333,-0.004691155,0.005159066,0.000908853,-0.003046542,0.007315186,0.011045642,0.006417253,0.008536524,0.005799926,-0.004977366,0.01496605,0.009198666,0.018748346,0.024145163,0.009225831,-0.048497471,-0.051802689,-0.067947415,-0.043822052,-0.036463719,-0.013688088,0.003225299,0.010819709,-0.003864258,-0.001166555,0.018795283,0.002044414,0.004012856,0.018776708,0.023164686,0.014811735,0.029623062,-0.007728651,-0.004365736,0.006050958,-0.012693985,-0.016243921,-0.017832697,-0.015375528,-0.075637001,-0.009437275,0.016149122,0.020368722,0.001426905,-0.00065856,-0.006872845,-0.003472257,-0.033149171,0.034258497
4/4/2022,0.023693353,0.017936726,0.020128318,0.029264485,0.056113413,0.04020451,0.024258853,0.048276967,0.023178147,0.025119007,0.00377295,0.022656482,0.021628582,0.003460025,0.000921994,0.046397606,0.016722557,0.031095487,0.044484465,0.04948042,0.000198718,0.012222693,-0.000764755,0.018381359,-0.009709089,-0.037162794,-0.005248858,-0.002591768,-0.006512277,0.002224384,-0.009652502,-0.012216553,-0.000359024,-0.004855915,-0.004270749,0.007198166,0.016758874,0.004699765,-0.010782495,-0.01620314,0.004434504,-0.001711572,0.00898139,-0.006087128,0.003333754,-0.005132587,0.002618171,0.005959115,0.016199763,0.018971612,0.000481256,0.00091344,-0.000298179,0.008259556,-0.001675604,-0.003358001,0.00492487,-0.005506735,0.004155303,-0.008539916,0.002816477,0.003987175,-0.014734493,-0.006920066,0.004732094,0.001559578,-0.005081741,0.00220171,0.011533012,0.008595454,0.020598621,0.031175011,0.01399503,0.006523448,0.0083401,0.000569732,0.006141241,0.006792249,0.045558432,0.027410681,0.00103226,0.005121011,0.000600684,0.001937988,0.120324623,0.068052083,0.050949563,0.038658153,0.099505717,0.072664288,0.090592372,0.072857143,0.067505186
4/5/2022,-0.018941916,-0.012985436,-0.016650055,-0.025492089,-0.047308972,-0.008764771,-0.052229695,-0.028991076,-0.02182123,-0.01344132,-0.010272075,-0.021748087,-0.03356554,-0.030266454,-0.010593431,-0.054287599,-0.014847207,-0.039798969,-0.034547834,-0.033507907,0.002847047,-0.002356125,0.000330483,0.001772138,0.006806239,-0.045067434,-0.001119351,0.001062993,0.003504715,0.011228737,0.006460137,0.00588935,0.002755004,0.009512756,0.003671339,-0.001266146,-0.015164082,-0.019041763,-0.005400063,0.011681796,-0.011637667,-0.016899364,-0.02310603,-0.012948788,-0.022914912,-0.007015987,-0.012043184,-0.00949335,-0.022755566,-0.005842147,-0.005170807,-0.006144848,-0.024863254,-0.00876856,-0.003021207,-0.026233532,-0.031983827,-0.035819424,-0.024828359,-0.02184373,-0.009548194,-0.017422252,-0.031928037,-0.038984437,-0.021692873,-0.008959038,-0.020865003,-0.044617633,-0.021359564,0.000627063,-0.037509614,-0.053488341,-0.004751303,0.006099897,-0.011993418,-0.009270502,-0.015185456,-0.024423536,-0.013509299,-0.038585165,-0.051031165,-0.040759628,-0.050420209,-0.093273163,-0.041259826,-0.043494828,-0.023800763,-0.01974291,-0.067126157,-0.037096778,-0.044728483,-0.069906791,-0.044776097
4/6/2022,-0.018450993,-0.036605893,-0.028757219,-0.03230012,-0.041694894,-0.036835789,-0.058771275,-0.031040347,-0.031074186,-0.009886594,-0.010014723,-0.012258444,-0.029488874,0.000395204,0.003879331,-0.042486215,-0.009926815,-0.044351386,-0.043858934,-0.065925037,0.023238897,-0.020730711,0.016460438,0.005354076,0.01187094,-0.00903471,0.010084722,0.017050149,0.014293069,0.017559471,0.026011697,0.031811122,0.014930637,0.033530999,0.045642931,0.021957932,0.017908031,0.010115149,0.026141151,0.01844224,-0.013874129,-0.010961585,-0.02035677,-0.023768275,-0.025211187,-0.004779801,-0.009115293,-0.00874099,-0.025116671,-0.041782593,0.011120654,0.008876025,-0.005201311,-0.00267752,-0.003703646,0.007908909,-0.004796023,0.0068196,0.005261892,-0.036412488,-0.017011722,-0.020285922,-0.033312856,-0.014299703,0.000879582,-0.005946354,-0.002108748,-0.021516522,-0.022489249,-0.002924546,-0.017111592,-0.02047502,0.01326166,0.007957451,0.005860303,0.008028219,-0.029780857,-0.032563134,-0.018892329,-0.042664657,-0.010320179,-0.046354233,-0.027180675,-0.04953781,-0.070630735,-0.045472653,-0.034275389,-0.025951501,-0.074847414,-0.065326613,-0.053511656,-0.041517538,-0.037828951
4/7/2022,0.001804362,0.006243674,-0.004829777,-0.006119432,0.010996816,-0.001567416,-0.00815332,-0.01683185,0.018882396,-0.003178513,0.004782188,0.000420987,0.000482329,0.001974491,-0.006492068,-0.0004308,-0.004830908,-0.003286556,0.004889351,-0.019205489,0.010000749,0.014101896,0.039775117,0.056728895,0.011532572,-0.002878955,0.005388374,0.000928014,0.012943833,0.02042914,-0.002578908,0.043313819,0.021537,0.025871972,0.008468139,0.006841951,0.002795293,0.00920315,0.015187123,0.022114341,-0.003042069,-0.007808638,-0.009895113,-0.006671794,0,-0.003132162,-0.004367084,0.000231828,0.004911269,-0.012669846,0.01673622,0.013894784,0.024810323,-0.030345274,0.009124589,0.004659208,0.010709522,0.028164262,0.01832004,0.007944633,0.002019336,0.006733477,-0.001127301,-0.008693778,-0.001433776,-0.004352536,-0.005004947,-0.004196508,-0.005280323,-0.012151762,-0.011774212,-0.035535133,-0.00321602,0.00209272,-0.012484433,-0.015643426,0.007946457,0.012396003,0.019901634,-0.01038622,0.015093361,-0.019746889,-0.027940256,-0.002992492,-0.034287776,-0.032595097,0.014510473,-0.016335616,-0.019791657,-0.005376296,-0.014134329,-0.03360717,-0.01239312
4/8/2022,-0.011908916,-0.014599787,-0.019140681,-0.021066741,-0.030049448,-0.002780869,-0.044985121,-0.017313238,-0.016301477,-0.007358539,-0.006406823,-0.011354147,-0.026224462,-0.019650891,-0.006378711,-0.018172719,-0.006503034,-0.014938082,-0.016188976,-0.063341494,0.005557502,0.027613444,-0.013173557,0.022568835,-0.011401089,-0.019249426,0.006147503,0.003361263,0.00780584,-0.002114151,0.001980631,0.000181191,0.010138451,0.009695238,0.010569742,0.001510138,0.021478726,0.014694768,0.028954939,0.010857199,0.018307984,0.007108428,0.016989936,0.023046213,0.01118744,0.02073729,0.007182282,0.018946872,-0.017078725,-0.002389409,0.021046394,0.016936074,0.030912259,0.014082819,0.020428689,0.03856476,0.05801316,0.071428484,0.05189838,-0.011761826,-0.011802009,-0.001971789,-0.011041963,-0.008977684,0.005233926,0.021589411,0.003129886,-0.015564445,0,0.005726506,0.000712701,0.058951046,-0.003301424,0.016328281,0.017277847,0.009267295,-0.009506878,0.003753668,-0.02576278,0.007632898,0.024601127,0.016270411,0.006016103,-0.029514765,-0.04758416,-0.025917943,-0.057066913,-0.042390393,-0.051009516,-0.037837843,-0.034050162,-0.034775889,-0.051925605
4/11/2022,-0.025515834,-0.039431424,-0.033491501,-0.021613947,-0.048328086,-0.02640209,-0.051991997,-0.022142309,-0.024475668,-0.014578364,-0.025792235,-0.009570583,-0.035940567,-0.012463441,-0.010647646,-0.009729699,-0.008389453,-0.008723459,-0.01258881,0.023541864,-0.01982069,-0.014110928,-0.025614695,-0.017270986,-0.004016603,-0.010304076,-0.000313342,-0.003061072,-0.00381031,0.002367911,-0.012519442,-0.022475756,-0.011975598,-0.029321044,-0.008758672,-0.004563256,-0.006581009,-0.019231687,-0.02026084,-0.014656804,-0.003670673,-0.002016497,-0.006485924,-0.001960089,-0.000475832,0.012312766,-0.033369552,-0.004022578,-0.01048764,-0.021074015,-0.034431192,-0.025716519,-0.049199296,-0.020890214,-0.01640966,-0.02867195,-0.022032848,-0.062783187,-0.043663189,0.004669849,-0.002621507,-0.009064608,0.012902052,-0.000680612,-0.004515625,0.000501989,-0.000780013,-0.000970309,-0.009251628,0.004006748,-0.055357684,0.014326663,-0.01821739,0.006912112,0.076641114,0.00414275,-0.024736575,-0.021725565,-0.001948793,-0.005397241,0.008443358,0.024904865,0.015282278,0.018041257,0.00807068,0.017738427,-0.037204031,-0.005139558,-0.005225879,0.00842698,0.018552876,0.024819856,0.016430881
4/12/2022,0.011523165,-0.011218032,-0.008608748,-0.002213364,0.011291814,-0.010717978,-0.018843981,-0.011206879,-0.017654943,-0.005391333,-0.020045199,-0.001502962,-0.023313179,0.006164972,-0.003086113,0.005392774,-0.01989591,-0.003274443,-0.014206335,-0.042631767,-0.006870135,-0.001401674,-0.005661293,0.008852739,-0.005110767,-0.011031338,0.011753651,0.004055452,-0.003009505,0.006961643,0.00033366,-0.0152051,-0.011543357,-0.014838289,-0.002848329,-0.003308457,-0.004201021,-0.01215458,0.001819056,0.002754673,-0.010977419,-0.010608826,-0.004154328,-0.003055517,-0.001071207,-0.018447143,-0.011432188,0.007620207,-0.015857093,0.005591779,0.020870631,0.020838261,0.020616302,-0.006303855,0.019019201,0.00483904,0.012032574,0.021063634,0.026619257,0.008020951,0.004965059,0.011375657,0.001273629,-0.015457995,0.003008782,0.002915119,0.003680173,0.007141633,0.001454339,-0.007561454,-0.021544608,-0.004035528,0.007820936,-0.004267198,-0.003565985,-0.019270916,0.000480069,-0.010375847,0.020122617,0.007425662,-0.012297259,-0.007190605,0.005235495,-0.034177177,-0.011818508,-0.025272327,-0.010272556,0.004732905,-0.03864911,-0.03621173,-0.014571912,0.0140625,-0.03951509
4/13/2022,0.016342445,0.01971205,0.017065359,0.031524457,0.035888356,0.00396941,0.032505731,0.018395776,0.011481652,0.005294435,0.006368185,0.010967589,0.027760246,0.012196479,0.001270085,0.032405142,0.004742996,0.004671204,-0.028452673,0.023212562,0.026039241,0.013484002,0.016736463,0.010720189,0.008668679,0.014162152,0.002633259,-0.001731125,0.002829959,-0.000123637,0.004224799,-0.000188429,0.005839272,-0.041892958,-0.017560088,0.013877813,0.006977162,0.028453322,0.003249149,0.016364368,-0.032233452,-0.008935622,-0.003774309,0.006848498,0.002382844,0.002478166,0.023071766,0.002949272,-0.001520612,-0.002015768,0.014135525,0.01573882,0.002299976,0.01427342,0.021938261,0.025042137,0.016696128,0.008116275,-0.002099758,-0.001754663,0.013949094,0.008542103,0.009443156,0.005215681,0.007244806,0.018011631,0.008333236,0.037383687,0.011540941,0.013968257,0.010569212,0.05348459,0.025943439,0.008757161,0.007156916,0.024184203,0.019593633,-0.010484706,0.05016481,0.017387977,0.011920373,0.004495352,0.009765774,0.078636956,0.032021602,0.039785398,0.039150303,0.021728272,0.018735345,0.011560682,0.018484288,0.05238829,-0.024777877
4/14/2022,-0.02998805,-0.027084208,-0.024358238,-0.024652684,-0.036552319,-0.022373211,-0.042561999,-0.026538789,-0.026015268,-0.00376205,-0.018791898,-0.028504606,-0.04788214,-0.008280396,0.003329634,-0.025551644,-0.019165432,-0.032239821,-0.027194073,-0.041783796,-0.00089047,-0.01900671,-0.001184251,0.014455349,-0.003262661,-0.017548295,0.004480063,-0.00635831,-0.005581213,-0.000617054,-0.004207025,0.000376685,0.009055919,0.021138863,-0.002676402,0.002011768,-0.00386729,-0.006682833,-0.012383147,0.000849556,-0.009269451,-0.032199769,0.015553119,-0.001024728,0.007488542,-0.045117441,0.008742125,-0.000225868,-0.038519579,-0.032177486,0.011749991,-0.000465895,0.011374007,-0.003487945,0.002563394,0.015973624,0.014182647,-0.004696399,-0.0050177,0.006458766,0.004872675,0.008163076,-0.002762785,-0.004500259,0.04370731,0.022139453,0.00088161,-0.00508554,-0.01420482,-0.006887959,-0.02887027,-0.043076955,-0.014015597,-0.005725956,0.006179361,-0.012588935,0.04682747,0.005576698,-0.010758677,0.007988045,0,-0.002237617,-0.00193428,-0.013608781,-0.036635497,-0.034823708,-0.014076496,-0.023831157,-0.047509569,-0.03333337,-0.04537205,-0.027086384,-0.071428558
4/18/2022,-0.001330842,0.002465679,0.007468621,0.007109165,0.019583733,0.002807178,0.024696866,-0.009585846,0.011963654,-0.015481225,-0.001172633,0.021239294,0.008918997,0.016699257,-0.003081479,0.017602819,0.003176479,-0.012671067,-0.016909352,0.002571108,-0.007639449,-0.014153487,-0.014007817,0.009232879,0.002195568,0.001257961,-0.008920227,-0.008609645,-0.009522698,-0.011489954,-0.01245108,-0.024096225,-0.009665154,-0.018175033,-0.010070857,-0.008227778,-0.003882236,-4.71E-05,-0.002507843,-0.000964546,0.018553682,0.03406987,0.027096223,0.02561869,0.020292784,0.017691544,0.018326352,0.040651542,-0.011871952,0.002518937,0.008197675,0.013404074,0.02071597,0.052021566,-0.00127835,0.009942204,0.021590086,0.034209503,0.00309079,-0.016611878,-0.008842001,-0.002090751,-0.012054081,-0.004574128,0.009262241,0.003892473,-0.004734163,-0.011487283,-0.020694479,-0.015132443,-0.007404103,-0.02893888,-0.016546379,-0.008173887,-0.004094388,-0.039328723,-0.013712193,0.002218308,-0.008239934,0.001658669,0.006020913,0.012459614,0.012273884,-0.058142414,-0.008537106,-0.015144772,-0.00251953,0.005354837,-0.021721677,-0.024630543,-0.03231943,0.000752445,-0.028910756
4/19/2022,0.014115102,0.017039541,0.01826887,0.034888831,0.023758093,0.031029021,0.019051445,0.031817914,0.02568922,0.017131086,0.014087391,0.027658792,0.032378325,0.014159297,0.023618785,0.012417319,0.009786885,0.02342129,0.030622408,0.042392449,0.011354728,0.025282468,0.020923585,0.027820686,0.017286777,0.020351752,0.009776421,0.014552318,0.014962499,0.007498909,0.030507642,-0.032021738,-0.003253002,-0.018887985,-0.006057209,0.005715914,0.019486831,0.049308419,0.004254564,0.007993741,0.020706912,0.018532685,0.011661194,0.018400598,0.028098867,0.013992065,0.014581478,0.026163272,0.031720667,0.041705457,-0.008921572,-0.011846649,-0.018459398,0.027420909,0.005120015,-0.005723281,-0.007925093,-0.016131546,-0.012649911,0.014455566,0.015539505,0.008952059,0.027304986,0.018860881,0.009742638,-0.001436974,0.016593002,0.0340839,0.032323648,0.026675275,0.009493644,0.013658937,0.015906974,0.006742902,0.001541665,0.045493777,0.041175897,0.020935181,0.044122216,0.037810678,0.059068591,0.035687941,0.030631891,0.024064923,0.097847361,0.053369528,0.0293112,0.008436227,0.007401328,0.047474776,0.037328075,0.036842105,0.023391842
4/20/2022,-0.001015668,0.003715495,-0.015145204,-0.026041045,-0.049555037,-0.077723048,-0.032255194,-0.351166025,-0.018996353,0.009175624,0.022959552,0.003755415,-0.030021703,0.002010767,0.071002733,-0.005033431,0.015583482,-0.026960723,-0.08450706,-0.133134088,0.012559609,0.023846762,0.015531036,0.013289919,0.001761789,-0.01292797,0.013677716,0.014864219,0.026597927,0.017344609,0.004424153,-0.008569086,0.007809713,0.002238452,-0.013770498,0.00793307,0.013061519,-0.01161336,0.026766727,0.030034645,0.003508273,0.002274499,0.003401312,0.015210615,0.019120319,0.017143941,0.006892152,0.001836318,-0.003663499,-0.011852209,0.002279055,0.004073769,0.010929588,-0.007593545,-0.000318384,-0.01726923,-0.041394368,0.018052357,0.007638066,0.005903529,0.000283504,0.01151539,0.001819933,-0.001363401,0.012577528,-0.000982155,-0.005440655,-0.013065882,-0.055572294,-0.014757804,-0.002798962,-0.060432812,-0.001053741,0.012279245,-0.003078469,-0.039067643,-0.0086098,0.019963955,-0.047595536,0.022781602,0.013267777,-0.008555121,-0.006192163,-0.074584978,-0.05062389,-0.03563769,-0.087269973,-0.076143368,-0.079591868,-0.039537112,-0.070075702,0.031907179,-0.052987037
